Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.897552808979704, 2.3733837959986;"{""coordinates"": [2.3733837959986, 48.897552808979704], ""type"": ""Point""}";1112.0;Rosa Parks;Rosa Parks;;;73798.0;Rosa Parks;58498.0;Rosa Parks;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;654059.443599999;6866576.405699998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Rosa Parks
48.89208278504593, 2.2850095013824143;"{""coordinates"": [2.285009501382414, 48.89208278504593], ""type"": ""Point""}";16.0;Anatole France;Anatole France;;;71519.0;Anatole France;42195.0;Anatole France;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;647574.9139999971;6866023.212200001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Anatole France
48.90378388013124, 2.3922212225351167;"{""coordinates"": [2.392221222535117, 48.90378388013124], ""type"": ""Point""}";35.0;Aubervilliers Pantin - Quatre Chemins;Aubervilliers Pantin - Quatre Chemins;;;72460.0;Aubervilliers Pantin Quatre Chemins;46492.0;Aubervilliers Pantin Quatre Chemins;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;655445.8206999972;6867258.482000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Aubervilliers Pantin - Quatre Chemins
48.82979051277208, 2.3504148720104636;"{""coordinates"": [2.350414872010464, 48.82979051277208], ""type"": ""Point""}";212.0;Corvisart;Corvisart;;;71013.0;Corvisart;45274.0;Corvisart;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;652313.5222999975;6859055.390999999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Corvisart
48.850434548092586, 2.2936124371878033;"{""coordinates"": [2.293612437187803, 48.850434548092586], ""type"": ""Point""}";245.0;Dupleix;Dupleix;;;71197.0;Dupleix;42871.0;Dupleix;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;648164.2591999993;6861386.5825;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Dupleix
48.847052554507314, 2.3164243520508925;"{""coordinates"": [2.316424352050892, 48.847052554507314], ""type"": ""Point""}";247.0;Duroc;Duroc;;;71159.0;Duroc;42874.0;Duroc;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649834.9324999973;6860995.805100001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Duroc
48.84750708107597, 2.3029682978173143;"{""coordinates"": [2.302968297817314, 48.84750708107597], ""type"": ""Point""}";123.0;Cambronne;Cambronne;;;71167.0;Cambronne;42419.0;Cambronne;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;648847.9143999964;6861054.976599999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Cambronne
48.84653463581035, 2.285999222059007;"{""coordinates"": [2.285999222059007, 48.84653463581035], ""type"": ""Point""}";155.0;Charles Michels;Charles Michels;;;71156.0;Charles Michels;42557.0;Charles Michels;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1.0;0.0;647601.6845000014;6860957.977299999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Charles Michels
48.84445639364827, 2.4404399780572463;"{""coordinates"": [2.440439978057246, 48.84445639364827], ""type"": ""Point""}";160.0;Château de Vincennes;Château de Vincennes;;;71634.0;Château de Vincennes;42582.0;Château de Vincennes;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 1;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;658933.7619000003;6860635.4943;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Château de Vincennes
48.86516343396068, 2.398746593442592;"{""coordinates"": [2.398746593442592, 48.86516343396068], ""type"": ""Point""}";302.0;Gambetta;Gambetta;;;71808.0;Gambetta;43055.0;Gambetta;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 3bis;0;0;0;A01549;C01386;METRO 3bis;3bis;METRO 3bis;RATP;1.0;0.0;655891.4641000032;6862960.434900001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Gambetta
48.84447014037502, 2.317852783041332;"{""coordinates"": [2.317852783041332, 48.84447014037502], ""type"": ""Point""}";280.0;Falguière;Falguière;;;73641.0;Falguière;42981.0;Falguière;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;649937.2765000015;6860707.760499999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Falguière
48.86325794403809, 2.3666610933534518;"{""coordinates"": [2.366661093353452, 48.86325794403809], ""type"": ""Point""}";283.0;Filles du Calvaire;Filles du Calvaire;;;71277.0;Filles Du Calvaire;58727.0;Filles du Calvaire;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;653535.9902999997;6862766.960499998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Filles du Calvaire
48.8527251192493, 2.406089161868773;"{""coordinates"": [2.406089161868773, 48.8527251192493], ""type"": ""Point""}";509.0;Maraîchers;Maraîchers;;;71703.0;Maraîchers;44072.0;Maraîchers;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;656419.7092000023;6861573.316;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Maraîchers
48.850089877131666, 2.3482087741854683;"{""coordinates"": [2.348208774185468, 48.850089877131666], ""type"": ""Point""}";525.0;Maubert-Mutualité;Maubert-Mutualité;;;71190.0;Maubert Mutualité;44119.0;Maubert Mutualité;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1.0;0.0;652170.2062000036;6861313.802999999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Maubert-Mutualité
48.845247564533935, 2.261623492404886;"{""coordinates"": [2.261623492404886, 48.845247564533935], ""type"": ""Point""}";544.0;Michel Ange-Molitor;Michel Ange-Molitor;;;73658.0;Michel-Ange - Molitor;44139.0;Michel-Ange - Molitor;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1.0;0.0;645811.5379000008;6860831.320500001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Michel Ange-Molitor
48.85772541197265, 2.310565960946845;"{""coordinates"": [2.310565960946845, 48.85772541197265], ""type"": ""Point""}";425.0;La Tour Maubourg;La Tour Maubourg;;;71242.0;La Tour Maubourg;43409.0;La Tour Maubourg;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;649415.3796000034;6862186.261700001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;La Tour Maubourg
48.889674072972696, 2.338760650528743;"{""coordinates"": [2.338760650528743, 48.889674072972696], ""type"": ""Point""}";419.0;Lamarck-Caulaincourt;Lamarck-Caulaincourt;;;71492.0;Lamarck Caulaincourt;43600.0;Lamarck Caulaincourt;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;651513.7585000023;6865721.031199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Lamarck-Caulaincourt
48.881016496570346, 2.2722389406110572;"{""coordinates"": [2.272238940611057, 48.881016496570346], ""type"": ""Point""}";463.0;Les Sablons;Les Sablons;Jardin d’Acclimatation;;425779.0;Les Sablons;43785.0;Les Sablons;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1.0;0.0;646627.2260999978;6864801.269400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Les Sablons
48.87976125217717, 2.416479643681515;"{""coordinates"": [2.416479643681515, 48.87976125217717], ""type"": ""Point""}";494.0;Mairie des Lilas;Mairie des Lilas;;;71909.0;Mairie des Lilas;44055.0;Mairie des Lilas;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 11;0;0;0;A01544;C01381;METRO 11;11;METRO 11;RATP;1.0;0.0;657204.3492000028;6864573.858800001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Mairie des Lilas
48.8105208033638, 2.3842896009608214;"{""coordinates"": [2.384289600960821, 48.8105208033638], ""type"": ""Point""}";496.0;Mairie d'Ivry;Mairie d'Ivry;;;70488.0;Mairie d'Ivry;44051.0;Mairie d'Ivry;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 7;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;654783.5300000012;6856892.906399999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Mairie d'Ivry
48.886856930581125, 2.3859131742732758;"{""coordinates"": [2.385913174273276, 48.886856930581125], ""type"": ""Point""}";614.0;Ourcq;Ourcq;;;71972.0;Ourcq;44227.0;Ourcq;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;654968.7704999968;6865379.858199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Ourcq
48.863123213721266, 2.3858824493261475;"{""coordinates"": [2.385882449326147, 48.863123213721266], ""type"": ""Point""}";634.0;Père Lachaise;Père Lachaise;;;71787.0;Père Lachaise;44310.0;Père Lachaise;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;654945.992399998;6862740.8407000005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Père Lachaise
48.834225881757014, 2.3186164144253834;"{""coordinates"": [2.318616414425383, 48.834225881757014], ""type"": ""Point""}";636.0;Pernety;Pernety;;;412687.0;Pernety;44316.0;Pernety;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649983.4886000007;6859568.226199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Pernety
48.87048333200582, 2.331186346851652;"{""coordinates"": [2.331186346851652, 48.87048333200582], ""type"": ""Point""}";608.0;Opéra;Opéra;;;71337.0;Opéra;42237.0;Opéra;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1.0;0.0;650940.3015000001;6863591.825300001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Opéra
48.831825649564735, 2.3141223234590234;"{""coordinates"": [2.314122323459023, 48.831825649564735], ""type"": ""Point""}";656.0;Plaisance;Plaisance;;;71039.0;Plaisance / Vercingétorix;45322.0;Plaisance;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649651.2929000035;6859304.204100002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Plaisance
48.829746119073434, 2.231028100202621;"{""coordinates"": [2.231028100202621, 48.829746119073434], ""type"": ""Point""}";671.0;Pont de Sèvres;Pont de Sèvres;;;70698.0;Pont de Sèvres;44481.0;Pont de Sèvres;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 9;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1.0;0.0;643549.4672000036;6859129.1796;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Pont de Sèvres
48.8468782379306, 2.3267927850276813;"{""coordinates"": [2.326792785027681, 48.8468782379306], ""type"": ""Point""}";779.0;Saint-Placide;Saint-Placide;;;71184.0;Saint-Placide;44885.0;Saint-Placide;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;650595.6493000016;6860969.885699999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Saint-Placide
48.85176205157465, 2.326822568897496;"{""coordinates"": [2.326822568897496, 48.85176205157465], ""type"": ""Point""}";799.0;Sèvres-Babylone;Sèvres-Babylone;;;71203.0;Sèvres Babylone;44828.0;Sèvres Babylone;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;650602.4645999968;6861512.899500001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Sèvres-Babylone
48.869628862857695, 2.3544688131082085;"{""coordinates"": [2.354468813108209, 48.869628862857695], ""type"": ""Point""}";836.0;Strasbourg-Saint-Denis;Strasbourg-Saint-Denis;;;73633.0;Strasbourg - Saint-Denis;44909.0;Strasbourg Saint-Denis;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652647.3320999965;6863482.600900002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Strasbourg-Saint-Denis
48.88841747784708, 2.3917844509634323;"{""coordinates"": [2.391784450963432, 48.88841747784708], ""type"": ""Point""}";694.0;Porte de Pantin;Porte de Pantin;Parc de la Villette;;71989.0;Porte de Pantin;44521.0;Porte de Pantin;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;655400.6415999979;6865550.050700001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Porte de Pantin
48.81922334868816, 2.359705216746021;"{""coordinates"": [2.359705216746021, 48.81922334868816], ""type"": ""Point""}";703.0;Porte d'Italie;Porte d'Italie;;;70596.0;Porte d'Italie;473456.0;Porte d'Italie;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;652985.9900000021;6857874.877;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Porte d'Italie
48.85987362255053, 2.3719139801008375;"{""coordinates"": [2.371913980100838, 48.85987362255053], ""type"": ""Point""}";736.0;Richard Lenoir;Richard Lenoir;;;73648.0;Richard Lenoir;44641.0;Richard Lenoir;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01538;C01375;METRO 5;5;METRO 5;RATP;1.0;0.0;653918.3593999967;6862387.572900001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Richard Lenoir
48.87388185323738, 2.3853162151017924;"{""coordinates"": [2.385316215101792, 48.87388185323738], ""type"": ""Point""}";716.0;Pyrénées;Pyrénées;;;71864.0;Pyrenées;44580.0;Pyrénées;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01544;C01381;METRO 11;11;METRO 11;RATP;1.0;0.0;654913.7647999972;6863937.4476;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Pyrénées
48.86963799596638, 2.336232756868916;"{""coordinates"": [2.336232756868916, 48.86963799596638], ""type"": ""Point""}";719.0;Quatre Septembre;Quatre Septembre;;;71313.0;Quatre Septembre;44587.0;Quatre Septembre;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;651309.6735000014;6863494.706799999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Quatre Septembre
48.851441706519495, 2.3144081214724865;"{""coordinates"": [2.314408121472487, 48.851441706519495], ""type"": ""Point""}";765.0;Saint-François-Xavier;Saint-François-Xavier;;;71204.0;Saint-François Xavier;45139.0;Saint-François Xavier;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649691.2100000009;6861485.118099999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Saint-François-Xavier
48.85371893307937, 2.3337761382184667;"{""coordinates"": [2.333776138218467, 48.85371893307937], ""type"": ""Point""}";767.0;Saint-Germain-des-Prés;Saint-Germain-des-Prés;;;71216.0;Saint-Germain-des-Prés;44799.0;Saint-Germain-des-Prés;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;651114.5389000028;6861726.1589;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Saint-Germain-des-Prés
48.88380920031262, 2.304674440528396;"{""coordinates"": [2.304674440528396, 48.88380920031262], ""type"": ""Point""}";923.0;Wagram;Wagram;;;71423.0;Wagram;45508.0;Wagram;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1.0;0.0;649008.6627999991;6865090.363899998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Wagram
48.83951658448162, 2.3011075162423964;"{""coordinates"": [2.301107516242396, 48.83951658448162], ""type"": ""Point""}";877.0;Vaugirard;Vaugirard;Adolphe Chériou;;71091.0;Vaugirard;44995.0;Vaugirard;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;0.0;648703.499499999;6860167.725499999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Vaugirard
48.863610936724875, 2.2875801625296517;"{""coordinates"": [2.287580162529652, 48.863610936724875], ""type"": ""Point""}";862.0;Trocadéro;Trocadéro;;;71285.0;Trocadéro;44962.0;Trocadéro;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;647734.8329000026;6862855.649;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Trocadéro
48.90656714505958, 2.365920319400959;"{""coordinates"": [2.365920319400959, 48.90656714505958], ""type"": ""Point""}";1073.0;Front Populaire;Front Populaire;Aubervilliers;;74041.0;Front Populaire;58497.0;Front Populaire;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;1.0;653520.3175000027;6867583.132100001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Front Populaire
48.8186764089917, 2.319740313298556;"{""coordinates"": [2.319740313298556, 48.8186764089917], ""type"": ""Point""}";1134.0;Mairie de Montrouge;Mairie de Montrouge;;;70586.0;Mairie de Montrouge;45904.0;Mairie de Montrouge;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 4;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;650051.0907000005;6857838.6019;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Mairie de Montrouge
48.82315163220719, 2.3255095778223844;"{""coordinates"": [2.325509577822384, 48.82315163220719], ""type"": ""Point""}";986.0;Porte d'Orléans;Porte d'Orléans;;;70657.0;Porte d'Orléans;44508.0;Porte d'Orléans (Général Leclerc);0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;C01391;TRAM 3a;3A;TRAM 3a;RATP;1.0;0.0;650478.9461999983;6858332.556400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte d'Orléans
48.84373548839769, 2.3243530411579667;"{""coordinates"": [2.324353041157967, 48.84373548839769], ""type"": ""Point""}";562.0;Montparnasse Bienvenüe;Montparnasse Bienvenüe;;;71139.0;Gare Montparnasse;58578.0;Montparnasse Bienvenue;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1.0;1.0;650413.6191999987;6860621.973200001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Montparnasse Bienvenüe
48.842102206287755, 2.3212785627446273;"{""coordinates"": [2.321278562744627, 48.842102206287755], ""type"": ""Point""}";565.0;Montparnasse-Bienvenüe;Montparnasse-Bienvenüe;;;71139.0;Gare Montparnasse;58578.0;Montparnasse Bienvenue;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;1.0;650186.4248000011;6860442.304400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Montparnasse-Bienvenüe
48.88566111178074, 2.342549653258488;"{""coordinates"": [2.342549653258488, 48.88566111178074], ""type"": ""Point""}";1018.0;Funiculaire Montmartre Station Haute;Funiculaire Montmartre Station Haute;;;73848.0;Funiculaire de Montmartre - Gare haute;45558.0;Funiculaire de Montmartre - Gare haute;0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;FUNICULAIRE MONTMART;FUNICULAIRE MONTMART;A01548;C01385;FUNICULAIRE MONTMARTRE;FUN;FUNICULAIRE MONTMARTRE;RATP;1.0;0.0;651787.8703000024;6865272.492899999;;Funiculaire Montmartre Station Haute
